0.618546,0.670054,0.672023,0.617080,0.651919,0.679370,0.682612,0.637838,0.663444,0.728443,0.647761,0.704291,0.726549,0.715627,0.770671,0.779696,0.766409,0.762110,0.772078,0.750857,0.716938,0.749574,0.739423,0.698587,0.732807,0.733017,0.750165,0.728403,0.750989,0.684225,0.679330,0.714386,0.731957,0.715419,0.726421,0.678689,0.645877,0.691451,0.724118,0.725695,0.660361,0.723534,0.667445,0.683699,0.699572,0.671925,0.623330,0.657852,0.667931,0.663638,0.714795,0.675875,0.656117,0.666508,0.693081,0.647060,0.691057,0.679121,0.643691,0.631409,0.664942,0.665769,0.671322,0.710613,0.652591,0.641162,0.634613,0.614165,0.595783,0.600214,0.637961,0.584304,0.569954,0.635221,0.647041,0.613449,0.624851,0.584377,0.539036,0.539360,0.596356,0.533111,0.493888,0.538130,0.474128,0.534679,0.545581,0.485445,0.510722,0.504907,0.475769,0.502097,0.497675,0.477201,0.486159,0.467387,0.441857,0.448674,0.496873,0.464078,0.503697,0.477313,0.431494,0.453926,0.442414,0.447067,0.456554,0.459488,0.438774,0.452691,0.503846,0.440859,0.435592,0.425360,0.417172,0.444794,0.486172,0.453632,0.449175,0.431900,0.431292,0.424996,0.422543,0.449792,0.403693,0.334222,0.360993,0.308963
0.618517,0.670058,0.672161,0.617082,0.651778,0.679479,0.682654,0.637751,0.663411,0.728479,0.647718,0.704381,0.726616,0.715726,0.770642,0.779733,0.766338,0.762036,0.772162,0.750900,0.716933,0.749567,0.739388,0.698635,0.732839,0.732981,0.750225,0.728393,0.750818,0.684186,0.679270,0.714290,0.731929,0.715492,0.726387,0.678803,0.645768,0.691539,0.724208,0.725806,0.660222,0.723619,0.667306,0.683531,0.699462,0.671939,0.623180,0.657894,0.668028,0.663697,0.714724,0.675884,0.655965,0.666418,0.693049,0.646993,0.690966,0.679053,0.643714,0.631507,0.664924,0.665820,0.671285,0.710664,0.652441,0.641130,0.634544,0.614098,0.595659,0.600250,0.637988,0.584309,0.569941,0.635251,0.647031,0.613538,0.624896,0.584411,0.538973,0.539343,0.596414,0.533111,0.493811,0.538138,0.474048,0.534696,0.545549,0.485385,0.510702,0.504988,0.475634,0.502004,0.497747,0.477264,0.486322,0.467426,0.441882,0.448674,0.497024,0.464105,0.503884,0.477385,0.431420,0.453975,0.442297,0.446982,0.456661,0.459540,0.438851,0.452652,0.503834,0.440866,0.435549,0.425396,0.417125,0.444887,0.486269,0.453746,0.449279,0.431907,0.431316,0.425063,0.422597,0.450091,0.403947,0.334264,0.361076,0.309016
0.618509,0.669993,0.672237,0.617066,0.651798,0.679407,0.682612,0.637627,0.663374,0.728457,0.647739,0.704395,0.726596,0.715742,0.770660,0.779644,0.766307,0.762107,0.772175,0.750817,0.716800,0.749577,0.739326,0.698554,0.732891,0.733100,0.750219,0.728429,0.750940,0.684145,0.679303,0.714257,0.732075,0.715433,0.726417,0.678759,0.645736,0.691491,0.724168,0.725881,0.660193,0.723639,0.667297,0.683633,0.699564,0.671954,0.623203,0.658015,0.668049,0.663705,0.714869,0.675861,0.656016,0.666381,0.692984,0.646869,0.691041,0.679132,0.643637,0.631512,0.664925,0.665804,0.671343,0.710582,0.652510,0.641045,0.634564,0.613970,0.595631,0.600154,0.637955,0.584313,0.569890,0.635185,0.647079,0.613501,0.624913,0.584441,0.539019,0.539279,0.596446,0.533108,0.493785,0.538160,0.474123,0.534693,0.545510,0.485392,0.510781,0.505009,0.475592,0.502134,0.497714,0.477261,0.486278,0.467454,0.441914,0.448653,0.496946,0.464066,0.503909,0.477485,0.431330,0.453944,0.442401,0.446991,0.456692,0.459520,0.438786,0.452653,0.503866,0.440824,0.435510,0.425400,0.417118,0.444823,0.486225,0.453659,0.449201,0.431774,0.431167,0.424962,0.422590,0.450033,0.403994,0.334236,0.361100,0.309060
0.618598,0.670026,0.672276,0.617174,0.651806,0.679451,0.682552,0.637525,0.663317,0.728620,0.647725,0.704332,0.726581,0.715680,0.770633,0.779743,0.766263,0.762024,0.771969,0.750749,0.716765,0.749611,0.739235,0.698455,0.732817,0.733290,0.750303,0.728378,0.750966,0.684173,0.679354,0.714412,0.731965,0.715610,0.726555,0.678617,0.645854,0.691263,0.724121,0.725825,0.660391,0.723524,0.667364,0.683584,0.699480,0.671954,0.623242,0.658012,0.667805,0.663660,0.714742,0.675844,0.656031,0.666344,0.692871,0.646896,0.691010,0.679111,0.643662,0.631657,0.664831,0.665730,0.671402,0.710441,0.652527,0.641002,0.634550,0.613951,0.595538,0.599995,0.637842,0.584306,0.569801,0.635226,0.646988,0.613493,0.624895,0.584413,0.539054,0.539172,0.596269,0.533060,0.493625,0.538111,0.474135,0.534597,0.545504,0.485297,0.510916,0.504794,0.475512,0.502077,0.497675,0.477199,0.486203,0.467312,0.441934,0.448561,0.496868,0.464079,0.503864,0.477435,0.431316,0.453968,0.442413,0.447072,0.456678,0.459612,0.438736,0.452597,0.503977,0.440815,0.435313,0.425380,0.417020,0.444939,0.486334,0.453819,0.449302,0.431906,0.431280,0.424956,0.422643,0.450121,0.404035,0.334264,0.361116,0.309035
0.618561,0.670036,0.672302,0.617156,0.651718,0.679543,0.682622,0.637619,0.663343,0.728620,0.647689,0.704395,0.726658,0.715733,0.770627,0.779794,0.766262,0.762002,0.772082,0.750836,0.716818,0.749605,0.739274,0.698522,0.732865,0.733152,0.750320,0.728383,0.750847,0.684158,0.679321,0.714363,0.731917,0.715610,0.726495,0.678720,0.645790,0.691396,0.724220,0.725859,0.660290,0.723583,0.667287,0.683458,0.699385,0.671961,0.623137,0.657970,0.667918,0.663721,0.714673,0.675891,0.655934,0.666307,0.692929,0.646921,0.690945,0.679062,0.643711,0.631674,0.664869,0.665805,0.671322,0.710576,0.652416,0.641029,0.634500,0.614005,0.595516,0.600105,0.637896,0.584294,0.569803,0.635290,0.646998,0.613578,0.624935,0.584419,0.538990,0.539251,0.596357,0.533086,0.493668,0.538123,0.474078,0.534619,0.545516,0.485304,0.510839,0.504878,0.475502,0.501984,0.497747,0.477246,0.486328,0.467359,0.441932,0.448589,0.497005,0.464124,0.503967,0.477445,0.431338,0.453996,0.442306,0.447015,0.456707,0.459623,0.438819,0.452588,0.503925,0.440852,0.435358,0.425396,0.417050,0.444974,0.486355,0.453857,0.449350,0.431926,0.431303,0.425060,0.422664,0.450249,0.404124,0.334292,0.361146,0.309024
0.618553,0.670017,0.672319,0.617152,0.651644,0.679566,0.682651,0.637661,0.663323,0.728571,0.647674,0.704408,0.726698,0.715767,0.770621,0.779793,0.766195,0.762013,0.772113,0.750914,0.716819,0.749639,0.739280,0.698538,0.732894,0.733115,0.750307,0.728389,0.750771,0.684144,0.679295,0.714319,0.731897,0.715578,0.726398,0.678770,0.645724,0.691473,0.724249,0.725863,0.660233,0.723598,0.667237,0.683404,0.699293,0.671944,0.623051,0.657970,0.667930,0.663771,0.714659,0.675893,0.655942,0.666253,0.692946,0.646974,0.690924,0.679039,0.643675,0.631650,0.664866,0.665866,0.671289,0.710597,0.652388,0.641036,0.634488,0.614002,0.595552,0.600151,0.637910,0.584298,0.569813,0.635302,0.647001,0.613620,0.624943,0.584429,0.538980,0.539310,0.596391,0.533150,0.493695,0.538121,0.474059,0.534624,0.545497,0.485299,0.510789,0.504938,0.475487,0.501937,0.497747,0.477260,0.486367,0.467370,0.441919,0.448547,0.497036,0.464102,0.504015,0.477441,0.431327,0.453964,0.442259,0.446958,0.456722,0.459611,0.438816,0.452554,0.503899,0.440858,0.435370,0.425437,0.417053,0.444965,0.486335,0.453814,0.449324,0.431861,0.431257,0.425088,0.422664,0.450249,0.404153,0.334304,0.361170,0.309049
0.618558,0.669928,0.672342,0.617163,0.651691,0.679472,0.682573,0.637584,0.663276,0.728632,0.647675,0.704354,0.726671,0.715700,0.770622,0.779760,0.766176,0.762074,0.772012,0.750769,0.716661,0.749638,0.739159,0.698359,0.732914,0.733261,0.750308,0.728394,0.750979,0.684098,0.679388,0.714388,0.731962,0.715525,0.726523,0.678577,0.645777,0.691262,0.724161,0.725857,0.660340,0.723510,0.667305,0.683467,0.699333,0.671948,0.623115,0.658015,0.667827,0.663723,0.714717,0.675880,0.656009,0.666187,0.692842,0.646858,0.691004,0.679087,0.643619,0.631725,0.664828,0.665756,0.671307,0.710460,0.652470,0.640888,0.634462,0.613894,0.595487,0.599956,0.637801,0.584239,0.569620,0.635252,0.646985,0.613549,0.624952,0.584418,0.539038,0.539223,0.596305,0.533100,0.493619,0.538076,0.474153,0.534524,0.545459,0.485269,0.510908,0.504804,0.475464,0.502018,0.497685,0.477181,0.486232,0.467319,0.441937,0.448486,0.496890,0.464091,0.503950,0.477466,0.431269,0.453936,0.442357,0.447031,0.456663,0.459597,0.438703,0.452535,0.503938,0.440815,0.435232,0.425387,0.417044,0.444900,0.486276,0.453730,0.449238,0.431783,0.431115,0.424984,0.422649,0.450077,0.404109,0.334260,0.361156,0.308999
0.618576,0.669960,0.672369,0.617166,0.651702,0.679511,0.682626,0.637635,0.663289,0.728626,0.647643,0.704432,0.726720,0.715716,0.770664,0.779761,0.766258,0.762082,0.772135,0.750835,0.716707,0.749651,0.739246,0.698414,0.732963,0.733176,0.750289,0.728416,0.750962,0.684106,0.679356,0.714343,0.732010,0.715496,0.726473,0.678653,0.645728,0.691384,0.724233,0.725900,0.660275,0.723568,0.667250,0.683455,0.699339,0.671952,0.623083,0.658050,0.667953,0.663783,0.714717,0.675888,0.655984,0.666218,0.692879,0.646840,0.691021,0.679116,0.643639,0.631731,0.664867,0.665843,0.671263,0.710537,0.652473,0.640935,0.634471,0.613957,0.595519,0.600045,0.637843,0.584238,0.569672,0.635293,0.647067,0.613591,0.624986,0.584406,0.539012,0.539300,0.596403,0.533148,0.493686,0.538137,0.474145,0.534595,0.545475,0.485360,0.510866,0.504904,0.475497,0.502054,0.497721,0.477229,0.486309,0.467405,0.441962,0.448564,0.496958,0.464129,0.503996,0.477524,0.431328,0.453963,0.442357,0.447015,0.456717,0.459616,0.438754,0.452569,0.503919,0.440859,0.435344,0.425424,0.417130,0.444928,0.486280,0.453737,0.449263,0.431803,0.431152,0.425024,0.422631,0.450138,0.404146,0.334283,0.361203,0.309065
0.618571,0.669992,0.672231,0.617143,0.651784,0.679403,0.682529,0.637505,0.663310,0.728563,0.647741,0.704283,0.726539,0.715672,0.770603,0.779702,0.766210,0.762024,0.771924,0.750736,0.716746,0.749601,0.739203,0.698446,0.732781,0.733298,0.750269,0.728364,0.750948,0.684164,0.679338,0.714391,0.731942,0.715582,0.726524,0.678603,0.645848,0.691239,0.724073,0.725791,0.660378,0.723505,0.667368,0.683601,0.699482,0.671942,0.623246,0.657985,0.667762,0.663626,0.714758,0.675824,0.656049,0.666336,0.692864,0.646907,0.690998,0.679094,0.643625,0.631601,0.664813,0.665697,0.671412,0.710398,0.652531,0.640989,0.634551,0.613912,0.595554,0.599978,0.637830,0.584310,0.569814,0.635183,0.646950,0.613458,0.624858,0.584416,0.539066,0.539152,0.596233,0.533047,0.493619,0.538087,0.474125,0.534580,0.545485,0.485261,0.510901,0.504783,0.475508,0.502063,0.497645,0.477176,0.486160,0.467284,0.441910,0.448524,0.496830,0.464034,0.503830,0.477402,0.431290,0.453930,0.442411,0.447053,0.456648,0.459577,0.438704,0.452584,0.503964,0.440784,0.435295,0.425373,0.416985,0.444898,0.486302,0.453775,0.449261,0.431861,0.431244,0.424925,0.422635,0.450051,0.403990,0.334247,0.361085,0.309023
0.618561,0.670071,0.672317,0.617148,0.651748,0.679554,0.682657,0.637685,0.663355,0.728552,0.647672,0.704455,0.726687,0.715738,0.770660,0.779745,0.766302,0.762044,0.772199,0.750882,0.716822,0.749610,0.739387,0.698560,0.732935,0.733085,0.750291,0.728422,0.750849,0.684157,0.679282,0.714324,0.732011,0.715541,0.726402,0.678796,0.645737,0.691543,0.724276,0.725880,0.660215,0.723628,0.667247,0.683531,0.699460,0.671937,0.623115,0.658035,0.668014,0.663795,0.714755,0.675895,0.655978,0.666351,0.692993,0.646950,0.690974,0.679138,0.643694,0.631561,0.664945,0.665934,0.671323,0.710671,0.652456,0.641113,0.634556,0.614074,0.595607,0.600202,0.637953,0.584322,0.569892,0.635321,0.647111,0.613610,0.624944,0.584404,0.538957,0.539336,0.596515,0.533161,0.493784,0.538211,0.474112,0.534713,0.545544,0.485418,0.510803,0.505000,0.475559,0.502079,0.497762,0.477297,0.486367,0.467422,0.441939,0.448631,0.497019,0.464108,0.503984,0.477492,0.431355,0.453953,0.442351,0.446990,0.456732,0.459605,0.438841,0.452597,0.503905,0.440863,0.435479,0.425419,0.417110,0.444930,0.486307,0.453784,0.449303,0.431879,0.431269,0.425067,0.422627,0.450246,0.404107,0.334297,0.361173,0.309067
