0.136175,0.168665,0.147043,0.136849,0.146539,0.130346,0.138704,0.139488,0.123432,0.110938,0.128776,0.102926,0.120940,0.107070,0.106495,0.095263,0.107736,0.110914,0.109202,0.102273,0.094350,0.113330,0.109058,0.090559,0.095144,0.125744,0.108244,0.107784,0.130321,0.131736,0.115491,0.119105,0.122339,0.109182,0.118036,0.114723,0.129513,0.124651,0.144097,0.166828,0.135852,0.147033,0.177648,0.199414,0.190857,0.186491,0.183458,0.197158,0.211898,0.245646,0.300152,0.350512,0.369944,0.439500,0.436510,0.468921,0.469034,0.460002,0.437653,0.485890,0.537830,0.583052,0.616713,0.604635,0.648093,0.674431,0.693416,0.645264,0.674254,0.668639,0.641886,0.625905,0.665221,0.649663,0.733551,0.698603,0.661758,0.675347,0.688789,0.742014,0.754708,0.688293,0.637278,0.628065,0.626533,0.678523,0.693471,0.703191,0.739206,0.692310,0.707559,0.803148,0.766389,0.773664,0.676638,0.664843,0.580516,0.612253,0.621042,0.601292,0.593422,0.599008,0.548540,0.595146,0.598759,0.571226,0.549786,0.537155,0.511205,0.537595,0.529511,0.570822,0.558030,0.569720,0.564205,0.578554,0.592870,0.585419,0.585011,0.577220,0.582594,0.570910,0.562319,0.588426,0.584024,0.581827,0.592417,0.579560,0.638592,0.557216,0.598244,0.614544,0.593624,0.600947,0.654927,0.583326,0.649416,0.601759,0.670886,0.643678,0.637458,0.630365,0.610611,0.656206
0.136197,0.168703,0.147055,0.136841,0.146556,0.130318,0.138704,0.139508,0.123432,0.110957,0.128758,0.102872,0.120923,0.107039,0.106477,0.095290,0.107748,0.110941,0.109182,0.102279,0.094364,0.113273,0.109066,0.090525,0.095116,0.125776,0.108222,0.107720,0.130335,0.131743,0.115451,0.119065,0.122339,0.109199,0.118045,0.114697,0.129565,0.124585,0.144073,0.166795,0.135819,0.146967,0.177645,0.199400,0.190813,0.186492,0.183444,0.197132,0.211895,0.245619,0.300128,0.350509,0.369909,0.439456,0.436530,0.468911,0.469084,0.459983,0.437553,0.485858,0.537947,0.582972,0.616773,0.604667,0.648115,0.674564,0.693359,0.645252,0.674266,0.668641,0.641970,0.625836,0.665161,0.649549,0.733704,0.698536,0.661873,0.675215,0.688636,0.742217,0.754785,0.688224,0.637093,0.628131,0.626544,0.678550,0.693399,0.703125,0.739187,0.692278,0.707630,0.803448,0.766321,0.773799,0.676485,0.664621,0.580467,0.612215,0.621023,0.601193,0.593307,0.598926,0.548488,0.595097,0.598727,0.571241,0.549868,0.537238,0.511040,0.537557,0.529521,0.570744,0.558006,0.569548,0.564129,0.578475,0.592729,0.585456,0.585034,0.577166,0.582538,0.570841,0.562276,0.588405,0.584059,0.581736,0.592396,0.579456,0.638630,0.557271,0.598223,0.614621,0.593703,0.600953,0.654989,0.583384,0.649521,0.601804,0.671064,0.643722,0.637529,0.630403,0.610617,0.656300
0.136188,0.168717,0.147045,0.136873,0.146542,0.130355,0.138709,0.139524,0.123433,0.110917,0.128803,0.102943,0.120954,0.107094,0.106502,0.095269,0.107777,0.110956,0.109122,0.102308,0.094384,0.113329,0.109062,0.090529,0.095150,0.125776,0.108225,0.107752,0.130340,0.131691,0.115431,0.119077,0.122372,0.109193,0.118065,0.114687,0.129581,0.124613,0.144081,0.166866,0.135862,0.146977,0.177653,0.199338,0.190826,0.186445,0.183445,0.197168,0.211953,0.245567,0.300161,0.350561,0.369868,0.439533,0.436510,0.468943,0.469091,0.459980,0.437536,0.485831,0.537802,0.582981,0.616728,0.604556,0.648064,0.674489,0.693419,0.645287,0.674131,0.668536,0.641946,0.625785,0.665286,0.649640,0.733579,0.698489,0.661772,0.675243,0.688706,0.742177,0.754801,0.688290,0.637172,0.627973,0.626463,0.678604,0.693517,0.703177,0.739168,0.692256,0.707590,0.803519,0.766389,0.773783,0.676497,0.664715,0.580503,0.612278,0.621067,0.601261,0.593380,0.598993,0.548447,0.595140,0.598743,0.571232,0.549871,0.537107,0.511092,0.537586,0.529491,0.570840,0.558173,0.569627,0.564261,0.578455,0.592808,0.585417,0.585004,0.577183,0.582492,0.570918,0.562264,0.588355,0.584109,0.581722,0.592452,0.579420,0.638705,0.557182,0.598318,0.614675,0.593645,0.600943,0.655033,0.583326,0.649405,0.601831,0.671090,0.643834,0.637546,0.630382,0.610602,0.656383
0.136168,0.168781,0.147136,0.136927,0.146583,0.130406,0.138739,0.139551,0.123432,0.110892,0.128829,0.103039,0.120990,0.107165,0.106602,0.095291,0.107765,0.110975,0.109164,0.102363,0.094375,0.113372,0.109097,0.090480,0.095133,0.125800,0.108248,0.107716,0.130300,0.131677,0.115375,0.119110,0.122343,0.109126,0.118041,0.114698,0.129564,0.124596,0.144060,0.166870,0.135854,0.146955,0.177689,0.199270,0.190867,0.186410,0.183497,0.197143,0.211918,0.245603,0.300149,0.350451,0.369825,0.439530,0.436539,0.468863,0.469060,0.459964,0.437466,0.485853,0.537583,0.582952,0.616697,0.604501,0.647977,0.674296,0.693504,0.645164,0.674038,0.668376,0.641802,0.625701,0.665234,0.649529,0.733404,0.698367,0.661653,0.675027,0.688675,0.741952,0.754666,0.688278,0.637190,0.627933,0.626188,0.678415,0.693465,0.702995,0.739101,0.692116,0.707590,0.803483,0.766325,0.773817,0.676238,0.664744,0.580316,0.612263,0.620927,0.601333,0.593374,0.598802,0.548392,0.595169,0.598645,0.571174,0.549773,0.537198,0.511072,0.537558,0.529559,0.570812,0.558224,0.569643,0.564199,0.578358,0.592776,0.585497,0.584846,0.577164,0.582544,0.570942,0.562289,0.588267,0.584135,0.581630,0.592599,0.579429,0.638776,0.557242,0.598324,0.614639,0.593739,0.601072,0.655153,0.583288,0.649450,0.601681,0.671131,0.643980,0.637482,0.630386,0.610708,0.656414
0.136190,0.168779,0.147107,0.136894,0.146593,0.130359,0.138733,0.139546,0.123435,0.110928,0.128798,0.102958,0.120961,0.107100,0.106558,0.095303,0.107759,0.110981,0.109167,0.102326,0.094383,0.113310,0.109086,0.090471,0.095107,0.125811,0.108228,0.107674,0.130309,0.131715,0.115377,0.119074,0.122332,0.109152,0.118038,0.114694,0.129597,0.124555,0.144047,0.166809,0.135814,0.146919,0.177679,0.199315,0.190820,0.186437,0.183485,0.197119,0.211906,0.245611,0.300116,0.350458,0.369840,0.439482,0.436549,0.468874,0.469083,0.459962,0.437429,0.485883,0.537790,0.582953,0.616834,0.604601,0.648081,0.674451,0.693456,0.645226,0.674171,0.668472,0.641898,0.625738,0.665149,0.649446,0.733583,0.698392,0.661835,0.675010,0.688549,0.742150,0.754740,0.688202,0.637044,0.628084,0.626317,0.678465,0.693411,0.703007,0.739140,0.692162,0.707684,0.803642,0.766255,0.773912,0.676240,0.664583,0.580339,0.612215,0.620932,0.601222,0.593276,0.598761,0.548418,0.595120,0.598626,0.571196,0.549827,0.537264,0.510953,0.537515,0.529563,0.570734,0.558051,0.569510,0.564107,0.578333,0.592674,0.585498,0.584927,0.577148,0.582519,0.570855,0.562293,0.588326,0.584123,0.581607,0.592513,0.579402,0.638724,0.557293,0.598259,0.614657,0.593777,0.601043,0.655135,0.583360,0.649520,0.601761,0.671177,0.643890,0.637543,0.630404,0.610660,0.656397
0.136199,0.168755,0.147098,0.136872,0.146597,0.130328,0.138720,0.139536,0.123429,0.110951,0.128784,0.102916,0.120939,0.107074,0.106536,0.095314,0.107766,0.110998,0.109175,0.102298,0.094396,0.113283,0.109078,0.090474,0.095110,0.125809,0.108225,0.107662,0.130310,0.131729,0.115392,0.119060,0.122331,0.109175,0.118033,0.114699,0.129621,0.124551,0.144060,0.166785,0.135806,0.146898,0.177668,0.199325,0.190787,0.186428,0.183491,0.197104,0.211917,0.245619,0.300119,0.350500,0.369843,0.439474,0.436542,0.468872,0.469097,0.459980,0.437417,0.485836,0.537870,0.582897,0.616831,0.604559,0.648032,0.674448,0.693292,0.645235,0.674134,0.668481,0.641934,0.625751,0.665150,0.649459,0.733646,0.698385,0.661913,0.675013,0.688487,0.742263,0.754732,0.688175,0.636970,0.628113,0.626402,0.678498,0.693460,0.703042,0.739103,0.692188,0.707713,0.803715,0.766240,0.773926,0.676283,0.664606,0.580394,0.612218,0.620974,0.601185,0.593213,0.598804,0.548464,0.595131,0.598605,0.571199,0.549846,0.537260,0.510894,0.537489,0.529567,0.570707,0.557917,0.569454,0.564089,0.578361,0.592652,0.585464,0.584971,0.577136,0.582505,0.570780,0.562311,0.588366,0.584120,0.581610,0.592443,0.579354,0.638700,0.557291,0.598231,0.614685,0.593774,0.601004,0.655104,0.583354,0.649531,0.601805,0.671177,0.643876,0.637570,0.630389,0.610642,0.656371
0.136170,0.168789,0.147103,0.136932,0.146602,0.130391,0.138749,0.139551,0.123436,0.110900,0.128842,0.103047,0.120989,0.107146,0.106612,0.095283,0.107765,0.111004,0.109124,0.102332,0.094408,0.113365,0.109067,0.090451,0.095130,0.125810,0.108228,0.107677,0.130279,0.131677,0.115347,0.119090,0.122338,0.109123,0.118026,0.114707,0.129617,0.124575,0.144052,0.166842,0.135829,0.146910,0.177694,0.199256,0.190822,0.186360,0.183527,0.197126,0.211946,0.245613,0.300120,0.350482,0.369819,0.439550,0.436528,0.468884,0.469060,0.459971,0.437371,0.485905,0.537633,0.582965,0.616875,0.604462,0.648015,0.674261,0.693482,0.645288,0.674035,0.668335,0.641831,0.625736,0.665211,0.649471,0.733412,0.698311,0.661812,0.674985,0.688553,0.742069,0.754684,0.688244,0.637084,0.628015,0.626231,0.678471,0.693557,0.703024,0.739080,0.692106,0.707707,0.803719,0.766244,0.773943,0.676182,0.664728,0.580355,0.612253,0.620944,0.601288,0.593290,0.598716,0.548423,0.595170,0.598562,0.571159,0.549751,0.537161,0.510949,0.537473,0.529560,0.570771,0.557993,0.569558,0.564168,0.578259,0.592706,0.585434,0.584861,0.577167,0.582492,0.570847,0.562346,0.588285,0.584157,0.581546,0.592528,0.579360,0.638754,0.557232,0.598284,0.614662,0.593731,0.601038,0.655159,0.583262,0.649368,0.601775,0.671115,0.643966,0.637528,0.630335,0.610600,0.656376
0.136176,0.168763,0.147070,0.136904,0.146595,0.130363,0.138733,0.139551,0.123442,0.110907,0.128819,0.102989,0.120970,0.107104,0.106577,0.095282,0.107768,0.111008,0.109126,0.102319,0.094412,0.113328,0.109070,0.090460,0.095125,0.125806,0.108227,0.107675,0.130279,0.131697,0.115374,0.119063,0.122349,0.109153,0.118041,0.114703,0.129625,0.124574,0.144051,0.166826,0.135829,0.146900,0.177687,0.199273,0.190799,0.186385,0.183512,0.197134,0.211956,0.245598,0.300124,0.350515,0.369839,0.439525,0.436520,0.468894,0.469075,0.459987,0.437380,0.485895,0.537727,0.582940,0.616875,0.604465,0.648015,0.674326,0.693393,0.645274,0.674084,0.668390,0.641886,0.625769,0.665233,0.649495,0.733506,0.698351,0.661835,0.675031,0.688537,0.742194,0.754720,0.688251,0.637037,0.628033,0.626357,0.678568,0.693565,0.703069,0.739094,0.692161,0.707729,0.803778,0.766290,0.774022,0.676260,0.664687,0.580409,0.612218,0.621001,0.601223,0.593293,0.598807,0.548444,0.595147,0.598556,0.571202,0.549808,0.537175,0.510961,0.537487,0.529525,0.570756,0.557924,0.569548,0.564155,0.578302,0.592731,0.585418,0.584915,0.577187,0.582455,0.570880,0.562350,0.588315,0.584177,0.581526,0.592476,0.579354,0.638760,0.557259,0.598286,0.614696,0.593768,0.601053,0.655161,0.583309,0.649391,0.601881,0.671149,0.643910,0.637602,0.630358,0.610612,0.656393
0.136166,0.168769,0.147142,0.136925,0.146574,0.130406,0.138733,0.139542,0.123424,0.110893,0.128834,0.103043,0.120989,0.107175,0.106598,0.095291,0.107767,0.110970,0.109165,0.102358,0.094373,0.113381,0.109092,0.090489,0.095144,0.125791,0.108249,0.107732,0.130307,0.131668,0.115380,0.119120,0.122342,0.109126,0.118037,0.114698,0.129558,0.124605,0.144071,0.166878,0.135860,0.146967,0.177682,0.199268,0.190871,0.186401,0.183493,0.197141,0.211921,0.245599,0.300153,0.350458,0.369821,0.439537,0.436527,0.468861,0.469048,0.459961,0.437481,0.485815,0.537556,0.582934,0.616639,0.604471,0.647937,0.674265,0.693467,0.645156,0.673988,0.668362,0.641785,0.625683,0.665233,0.649550,0.733375,0.698366,0.661625,0.675039,0.688690,0.741915,0.754636,0.688271,0.637214,0.627899,0.626171,0.678386,0.693470,0.702998,0.739076,0.692108,0.707547,0.803410,0.766320,0.773728,0.676260,0.664782,0.580326,0.612279,0.620925,0.601353,0.593367,0.598814,0.548392,0.595175,0.598659,0.571156,0.549757,0.537162,0.511075,0.537561,0.529554,0.570825,0.558258,0.569644,0.564222,0.578373,0.592779,0.585477,0.584843,0.577141,0.582556,0.570909,0.562275,0.588266,0.584110,0.581664,0.592587,0.579420,0.638747,0.557204,0.598315,0.614619,0.593685,0.601024,0.655106,0.583251,0.649421,0.601632,0.671087,0.643973,0.637436,0.630361,0.610691,0.656383
0.136196,0.168733,0.147050,0.136857,0.146578,0.130329,0.138713,0.139536,0.123432,0.110929,0.128785,0.102905,0.120946,0.107069,0.106513,0.095293,0.107776,0.110991,0.109167,0.102297,0.094390,0.113297,0.109085,0.090506,0.095123,0.125796,0.108233,0.107697,0.130319,0.131729,0.115422,0.119058,0.122350,0.109193,0.118054,0.114696,0.129600,0.124582,0.144059,0.166810,0.135838,0.146930,0.177665,0.199333,0.190795,0.186456,0.183463,0.197134,0.211926,0.245583,0.300145,0.350523,0.369831,0.439490,0.436522,0.468891,0.469089,0.459973,0.437468,0.485833,0.537868,0.582927,0.616811,0.604570,0.648067,0.674479,0.693333,0.645243,0.674172,0.668480,0.641922,0.625774,0.665210,0.649531,0.733613,0.698414,0.661849,0.675088,0.688550,0.742238,0.754768,0.688181,0.637030,0.628006,0.626416,0.678542,0.693482,0.703110,0.739153,0.692220,0.707678,0.803628,0.766301,0.773899,0.676424,0.664637,0.580436,0.612217,0.620997,0.601165,0.593286,0.598934,0.548453,0.595127,0.598639,0.571195,0.549876,0.537192,0.510994,0.537528,0.529520,0.570761,0.557984,0.569534,0.564137,0.578417,0.592738,0.585442,0.585006,0.577188,0.582463,0.570895,0.562292,0.588378,0.584107,0.581648,0.592445,0.579401,0.638713,0.557243,0.598279,0.614703,0.593740,0.601021,0.655114,0.583390,0.649497,0.601861,0.671175,0.643842,0.637615,0.630409,0.610646,0.656420
